Time, Voltage, c1c, c0c, c1a, c2a
374400, 0.7894989, 937.0754, 488.96558, 577.1796, 488.96558
374520, 0.78835297, 945.3628, 480.67816, 585.46704, 480.67816
374640, 0.7871951, 953.6512, 472.38977, 593.75543, 472.38977
374760, 0.7860414, 961.9394, 464.10156, 602.04364, 464.10156
374880, 0.7848835, 970.22797, 455.813, 610.3322, 455.813
375000, 0.783728, 978.5159, 447.52505, 618.6202, 447.52505
375120, 0.78256106, 986.80524, 439.23578, 626.9095, 439.23578
375240, 0.7814047, 995.0928, 430.9482, 635.197, 430.9482
375360, 0.78023577, 1003.3806, 422.6604, 643.48486, 422.6604
375480, 0.77905977, 1011.6693, 414.37173, 651.77356, 414.37173
375600, 0.777881, 1019.9583, 406.0827, 660.06256, 406.0827
375720, 0.77670336, 1028.2462, 397.7948, 668.35046, 397.7948
375840, 0.77550876, 1036.5354, 389.5056, 676.63965, 389.5056
375960, 0.77431834, 1044.8234, 381.2176, 684.9277, 381.2176
376080, 0.773113, 1053.1118, 372.9291, 693.2162, 372.9291
376200, 0.7718995, 1061.4008, 364.6402, 701.5051, 364.6402
376320, 0.77067965, 1069.6895, 356.35147, 709.7939, 356.35147
376440, 0.7694496, 1077.978, 348.06287, 718.0825, 348.06287
376560, 0.768205, 1086.2673, 339.77353, 726.3719, 339.77353
376680, 0.7669585, 1094.5552, 331.48563, 734.6598, 331.48563
376800, 0.7656904, 1102.8436, 323.19717, 742.94824, 323.19717
376920, 0.7644115, 1111.132, 314.9088, 751.23663, 314.9088
377040, 0.7631143, 1119.421, 306.61975, 759.5257, 306.61975
377160, 0.76181084, 1127.7086, 298.33218, 767.81323, 298.33218
377280, 0.7604755, 1135.9979, 290.04285, 776.10254, 290.04285
377400, 0.7591327, 1144.2865, 281.75424, 784.3911, 281.75424
377520, 0.7577663, 1152.5752, 273.4656, 792.67975, 273.4656
377640, 0.8289705, 1144.2864, 281.75446, 784.39087, 281.75446
377760, 0.83032036, 1135.9967, 290.04416, 776.1012, 290.04416
377880, 0.8316459, 1127.7075, 298.3334, 767.81195, 298.3334
378000, 0.83295447, 1119.4186, 306.62228, 759.5231, 306.62228
378120, 0.8342501, 1111.1294, 314.91147, 751.2339, 314.91147
378240, 0.83552754, 1102.8406, 323.20023, 742.9451, 323.20023
378360, 0.8367966, 1094.551, 331.48972, 734.65564, 331.48972
378480, 0.8380435, 1086.263, 339.77786, 726.3675, 339.77786
378600, 0.8392917, 1077.9733, 348.06754, 718.0778, 348.06754
378720, 0.8405174, 1069.6847, 356.3561, 709.78925, 356.3561
378840, 0.84174335, 1061.3949, 364.64584, 701.4995, 364.64584
378960, 0.8429494, 1053.1064, 372.93433, 693.211, 372.93433
379080, 0.84415233, 1044.818, 381.22275, 684.9226, 381.22275
379200, 0.8453516, 1036.5288, 389.51196, 676.6334, 389.51196
379320, 0.8465413, 1028.2394, 397.80133, 668.34406, 397.80133
379440, 0.847721, 1019.9507, 406.09003, 660.05536, 406.09003
379560, 0.848898, 1011.662, 414.3787, 651.76666, 414.3787
379680, 0.8500672, 1003.37396, 422.66672, 643.47864, 422.66672
379800, 0.85123783, 995.0853, 430.95535, 635.19, 430.95535
379920, 0.85240287, 986.7965, 439.2442, 626.9012, 439.2442
380040, 0.853562, 978.50806, 447.53262, 618.61273, 447.53262
380160, 0.85471714, 970.22034, 455.82034, 610.325, 455.82034
380280, 0.85587376, 961.9325, 464.1082, 602.0372, 464.1082
380400, 0.8570332, 953.64355, 472.39713, 593.7482, 472.39713
380520, 0.85818523, 945.355, 480.6857, 585.45966, 480.6857
380640, 0.85934037, 937.0659, 488.97476, 577.1706, 488.97476
380760, 0.86048865, 928.7779, 497.2628, 568.88257, 497.2628
380880, 0.86164635, 920.4889, 505.5518, 560.59357, 505.5518
381000, 0.8627982, 912.2004, 513.8403, 552.30505, 513.8403
381120, 0.8639544, 903.91174, 522.1289, 544.0164, 522.1289
381240, 0.8651113, 895.6232, 530.4174, 535.7279, 530.4174
381360, 0.8662718, 887.33453, 538.7061, 527.4392, 538.7061
381480, 0.8674346, 879.0458, 546.9949, 519.15045, 546.9949
381600, 0.8686042, 870.75616, 555.2845, 510.86087, 555.2845
381720, 0.86976516, 862.4685, 563.57214, 502.5732, 563.57214
381840, 0.87094736, 854.17896, 571.8617, 494.2837, 571.8617
381960, 0.87212235, 845.89026, 580.1504, 485.99496, 580.1504
382080, 0.87330675, 837.60144, 588.4392, 477.70612, 588.4392
382200, 0.87449324, 829.3133, 596.72736, 469.41797, 596.72736
382320, 0.8756928, 821.0243, 605.01636, 461.12897, 605.01636
382440, 0.8768949, 812.7354, 613.30524, 452.84012, 613.30524
382560, 0.8781067, 804.44617, 621.5945, 444.55087, 621.5945
382680, 0.87931865, 796.15826, 629.8824, 436.26297, 629.8824
382800, 0.88054335, 787.8707, 638.1699, 427.97543, 638.1699
382920, 0.88178074, 779.58276, 646.4579, 419.68747, 646.4579
383040, 0.883033, 771.2932, 654.74744, 411.39795, 654.74744
383160, 0.88428354, 763.0048, 663.0358, 403.10956, 663.0358
383280, 0.88555175, 754.7161, 671.3245, 394.82083, 671.3245
383400, 0.8868305, 746.42737, 679.6133, 386.53204, 679.6133
383520, 0.8881254, 738.1377, 687.90295, 378.24237, 687.90295
383640, 0.8894213, 729.8499, 696.19073, 369.95456, 696.19073
383760, 0.8907413, 721.5617, 704.47894, 361.66632, 704.47894
383880, 0.8920759, 713.27313, 712.7675, 353.37775, 712.7675
384000, 0.8934219, 704.98517, 721.0555, 345.0898, 721.0555
384120, 0.8947921, 696.69617, 729.3445, 336.80084, 729.3445
384240, 0.8961749, 688.40735, 737.6333, 328.51202, 737.6333
384360, 0.8975769, 680.1186, 745.92206, 320.22324, 745.92206
384480, 0.8989974, 671.8302, 754.21045, 311.9348, 754.21045
384600, 0.90043986, 663.542, 762.49866, 303.64658, 762.49866
384720, 0.9019043, 655.254, 770.7866, 295.35864, 770.7866
384840, 0.9033929, 646.9663, 779.07434, 287.07092, 779.07434
384960, 0.90491176, 638.67773, 787.3629, 278.78235, 787.3629
385080, 0.90645456, 630.38904, 795.6516, 270.49362, 795.6516
385200, 0.9080316, 622.099, 803.94165, 262.20358, 803.94165
385320, 0.9096282, 613.8101, 812.2305, 253.91472, 812.2305
385440, 0.9112673, 605.52026, 820.5204, 245.6249, 820.5204
385560, 0.8397881, 613.80945, 812.2312, 253.9141, 812.2312
385680, 0.83818364, 622.09924, 803.9414, 262.20386, 803.9414
385800, 0.8366159, 630.38824, 795.6524, 270.49286, 795.6524
385920, 0.8350757, 638.6768, 787.36383, 278.78143, 787.36383
386040, 0.8335561, 646.9664, 779.0743, 287.07098, 779.0743
386160, 0.8320689, 655.2553, 770.78534, 295.35995, 770.78534
386280, 0.83059746, 663.5455, 762.4952, 303.65015, 762.4952
386400, 0.82915753, 671.83484, 754.2058, 311.9395, 754.2058
386520, 0.8277306, 680.12524, 745.9154, 320.22992, 745.9154
386640, 0.8263316, 688.41486, 737.6258, 328.51953, 737.6258
386760, 0.82495105, 696.70386, 729.3368, 336.8085, 729.3368
386880, 0.823581, 704.9938, 721.0469, 345.09845, 721.0469
387000, 0.8222328, 713.2835, 712.75714, 353.38818, 712.75714
387120, 0.82090414, 721.57227, 704.4684, 361.6769, 704.4684
387240, 0.81958264, 729.8617, 696.17896, 369.96637, 696.17896
387360, 0.81827945, 738.15094, 687.8897, 378.25558, 687.8897
387480, 0.8169927, 746.4392, 679.60144, 386.54388, 679.60144
387600, 0.815711, 754.7282, 671.31244, 394.8329, 671.31244
387720, 0.81444955, 763.01605, 663.0246, 403.12076, 663.0246
387840, 0.81319034, 771.30475, 654.7359, 411.40942, 654.7359
387960, 0.81194687, 779.593, 646.44763, 419.6977, 646.44763
388080, 0.8107097, 787.88165, 638.159, 427.98633, 638.159
388200, 0.80947894, 796.17126, 629.8694, 436.2759, 629.8694
388320, 0.8082647, 804.46, 621.5806, 444.56467, 621.5806
388440, 0.8070532, 812.7491, 613.29156, 452.85373, 613.29156
388560, 0.8058473, 821.0389, 605.0018, 461.1435, 605.0018
388680, 0.8046545, 829.32794, 596.7127, 469.43256, 596.7127
388800, 0.80346787, 837.61633, 588.4243, 477.72095, 588.4243
388920, 0.8022813, 845.90533, 580.1353, 486.00995, 580.1353
389040, 0.8011036, 854.19415, 571.8465, 494.29877, 571.8465
389160, 0.7999258, 862.4838, 563.5568, 502.58847, 563.5568
389280, 0.79875815, 870.7731, 555.2676, 510.87772, 555.2676
389400, 0.7975921, 879.0623, 546.97833, 519.167, 546.97833
389520, 0.7964322, 887.351, 538.68964, 527.4557, 538.68964
389640, 0.79526854, 895.64056, 530.4001, 535.74524, 530.4001
389760, 0.7941172, 903.9287, 522.11194, 544.03345, 522.11194
389880, 0.7929598, 912.2173, 513.82336, 552.322, 513.82336
390000, 0.7918053, 920.5059, 505.5347, 560.61066, 505.5347
390120, 0.79064846, 928.79535, 497.24524, 568.9001, 497.24524
390240, 0.7894942, 937.0851, 488.95554, 577.1898, 488.95554
390360, 0.788342, 945.3746, 480.66602, 585.4793, 480.66602
390480, 0.7871909, 953.6635, 472.37708, 593.76825, 472.37708
390600, 0.78603506, 961.9527, 464.0879, 602.05743, 464.0879
390720, 0.78488445, 970.24066, 455.79996, 610.3454, 455.79996
390840, 0.7837205, 978.52985, 447.51077, 618.6346, 447.51077
390960, 0.7825657, 986.8177, 439.22296, 626.9224, 439.22296
391080, 0.78139615, 995.1067, 430.93393, 635.2114, 430.93393
391200, 0.7802334, 1003.3946, 422.64606, 643.4993, 422.64606
391320, 0.7790605, 1011.6827, 414.358, 651.7874, 414.358
391440, 0.77789104, 1019.96906, 406.0716, 660.0738, 406.0716
391560, 0.77669585, 1028.2583, 397.78238, 668.363, 397.78238
391680, 0.7755127, 1036.5463, 389.49445, 676.65094, 389.49445
391800, 0.7743144, 1044.8348, 381.2059, 684.93945, 381.2059
391920, 0.7731134, 1053.1228, 372.91788, 693.2275, 372.91788
392040, 0.7718992, 1061.4114, 364.62927, 701.5161, 364.62927
392160, 0.77067673, 1069.7004, 356.34024, 709.8051, 356.34024
392280, 0.76944774, 1077.9891, 348.05157, 718.09375, 348.05157
392400, 0.768206, 1086.2778, 339.76282, 726.3825, 339.76282
392520, 0.7669559, 1094.5659, 331.4747, 734.6706, 331.4747
392640, 0.76568943, 1102.8542, 323.1864, 742.95886, 323.1864
392760, 0.7644088, 1111.1428, 314.89783, 751.24744, 314.89783
392880, 0.7631194, 1119.4304, 306.6103, 759.535, 306.6103
393000, 0.7618011, 1127.7197, 298.32092, 767.82434, 298.32092
393120, 0.76047987, 1136.0077, 290.03293, 776.1123, 290.03293
393240, 0.8316442, 1127.7184, 298.32217, 767.82306, 298.32217
393360, 0.8329476, 1119.4307, 306.60992, 759.5353, 306.60992
393480, 0.83425385, 1111.1403, 314.90036, 751.2448, 314.90036
393600, 0.8355236, 1102.8519, 323.18863, 742.95654, 323.18863
393720, 0.8367963, 1094.5621, 331.47845, 734.6667, 331.47845
393840, 0.8380412, 1086.2742, 339.76648, 726.37866, 339.76648
393960, 0.83928114, 1077.9865, 348.0542, 718.09094, 348.0542
394080, 0.8405161, 1069.6978, 356.34293, 709.80225, 356.34293
394200, 0.84174156, 1061.408, 364.6327, 701.51245, 364.6327
394320, 0.8429472, 1053.1195, 372.9211, 693.224, 372.9211
394440, 0.844162, 1044.8285, 381.21207, 684.93304, 381.21207
394560, 0.84534407, 1036.5406, 389.49997, 676.64514, 389.49997
394680, 0.8465451, 1028.25, 397.79056, 668.35455, 397.79056
394800, 0.8477169, 1019.96185, 406.0787, 660.0664, 406.0787
394920, 0.8488986, 1011.67267, 414.36786, 651.7772, 414.36786
395040, 0.8500663, 1003.3845, 422.656, 643.4891, 422.656
395160, 0.85124373, 995.09424, 430.9463, 635.1988, 430.9463
395280, 0.8523948, 986.8069, 439.23364, 626.91144, 439.23364
395400, 0.8535673, 978.51697, 447.52356, 618.6215, 447.52356
395520, 0.8547186, 970.22864, 455.8119, 610.3332, 455.8119
395640, 0.855885, 961.93805, 464.10248, 602.0426, 464.10248
395760, 0.85702944, 953.6498, 472.39075, 593.75433, 472.39075
395880, 0.8581943, 945.359, 480.68152, 585.46356, 480.68152
396000, 0.8593385, 937.07025, 488.97028, 577.1748, 488.97028
396120, 0.8604988, 928.77985, 497.26068, 568.8844, 497.26068
396240, 0.86164457, 920.49115, 505.54935, 560.5957, 505.54935
396360, 0.86280614, 912.20087, 513.83966, 552.3054, 513.83966
396480, 0.8639497, 903.91327, 522.12726, 544.0178, 522.12726
396600, 0.8651187, 895.6231, 530.4174, 535.72766, 530.4174
396720, 0.8662722, 887.33435, 538.7062, 527.4389, 538.7062
396840, 0.8674444, 879.04346, 546.9971, 519.148, 546.9971
396960, 0.8686021, 870.7544, 555.28613, 510.85895, 555.28613
397080, 0.8697767, 862.46423, 563.5763, 502.56882, 563.5763
397200, 0.87095296, 854.1736, 571.86694, 494.2782, 571.86694
397320, 0.8721304, 845.88324, 580.1573, 485.98788, 580.1573
397440, 0.8733108, 837.59375, 588.4468, 477.69836, 588.4468
397560, 0.874498, 829.30475, 596.7358, 469.4094, 596.7358
397680, 0.87569404, 821.01575, 605.0248, 461.1204, 605.0248
397800, 0.87689924, 812.7262, 613.31433, 452.83084, 613.31433
397920, 0.87811184, 804.4361, 621.60443, 444.54077, 621.60443
398040, 0.8793274, 796.1466, 629.8939, 436.25128, 629.8939
398160, 0.88055146, 787.85767, 638.18286, 427.96234, 638.18286
398280, 0.8817948, 779.567, 646.4735, 419.6717, 646.4735
398400, 0.8830282, 771.27905, 654.7615, 411.38373, 654.7615
398520, 0.8842883, 762.9901, 663.0504, 403.09476, 663.0504
398640, 0.8855591, 754.70026, 671.3403, 394.80493, 671.3403
398760, 0.8868382, 746.41034, 679.6302, 386.515, 679.6302
398880, 0.8881273, 738.12085, 687.9197, 378.22552, 687.9197
399000, 0.8894315, 729.8314, 696.2091, 369.93607, 696.2091
399120, 0.8907518, 721.54156, 704.49896, 361.64618, 704.49896
399240, 0.89207995, 713.2528, 712.7877, 353.35742, 712.7877
399360, 0.89343, 704.9638, 721.0767, 345.06842, 721.0767
399480, 0.89479893, 696.67413, 729.3664, 336.77872, 729.3664
399600, 0.8961806, 688.3848, 737.6557, 328.48944, 737.6557
399720, 0.8975841, 680.09534, 745.9452, 320.19992, 745.9452
399840, 0.8990053, 671.8061, 754.23444, 311.91068, 754.23444
399960, 0.90044653, 663.51733, 762.5232, 303.62192, 762.5232
400080, 0.90191746, 655.2275, 770.81305, 295.33206, 770.81305
400200, 0.90340674, 646.9378, 779.1027, 287.0424, 779.1027
400320, 0.90492153, 638.64825, 787.3923, 278.7528, 787.3923
400440, 0.90645885, 630.3598, 795.6807, 270.46436, 795.6807
400560, 0.9080321, 622.07086, 803.96967, 262.1754, 803.96967
400680, 0.9096295, 613.7829, 812.2576, 253.88747, 812.2576
400800, 0.9112692, 605.49384, 820.5467, 245.5984, 820.5467
400920, 0.9129381, 597.205, 828.8355, 237.30957, 828.8355
401040, 0.8414203, 605.4959, 820.5446, 245.60045, 820.5446
401160, 0.8397993, 613.7837, 812.25684, 253.88826, 812.25684
401280, 0.8381882, 622.07355, 803.967, 262.17813, 803.967
401400, 0.836625, 630.36163, 795.6789, 270.46622, 795.6789
401520, 0.83507675, 638.65106, 787.38947, 278.7556, 787.38947
401640, 0.8335684, 646.93896, 779.10156, 287.0435, 779.10156
401760, 0.83206767, 655.22925, 770.8113, 295.3338, 770.8113
401880, 0.8306129, 663.517, 762.5235, 303.6216, 762.5235
402000, 0.8291592, 671.8071, 754.2334, 311.91168, 754.2334
402120, 0.8277448, 680.09546, 745.94507, 320.2, 745.94507
402240, 0.82633597, 688.38525, 737.6553, 328.48978, 737.6553
402360, 0.8249627, 696.6728, 729.36774, 336.77728, 729.36774
402480, 0.8235862, 704.9627, 721.0778, 345.0672, 721.0778
402600, 0.82224166, 713.2516, 712.78894, 353.3561, 712.78894
402720, 0.8209086, 721.54047, 704.50006, 361.645, 704.50006
402840, 0.8195928, 729.8288, 696.21173, 369.93332, 696.21173
402960, 0.8182865, 738.1176, 687.9229, 378.22214, 687.9229
403080, 0.8169932, 746.4069, 679.6336, 386.51147, 679.6336
403200, 0.81571263, 754.69666, 671.3439, 394.80124, 671.3439
403320, 0.81444854, 762.9858, 663.05475, 403.0904, 663.05475
403440, 0.8131932, 771.27484, 654.7657, 411.37946, 654.7657
403560, 0.81194633, 779.5642, 646.4763, 419.66882, 646.4763
403680, 0.81070447, 787.8549, 638.1856, 427.95953, 638.1856
403800, 0.8094848, 796.1441, 629.8964, 436.2487, 629.8964
403920, 0.80826914, 804.43274, 621.6078, 444.53732, 621.6078
404040, 0.80705625, 812.722, 613.31854, 452.8266, 613.31854
404160, 0.8058505, 821.0119, 605.0286, 461.11652, 605.0286
404280, 0.8046586, 829.3009, 596.7396, 469.40552, 596.7396
404400, 0.80346286, 837.59125, 588.4493, 477.69586, 588.4493
404520, 0.8022806, 845.8812, 580.1593, 485.9858, 580.1593
404640, 0.80110085, 854.1714, 571.86914, 494.276, 571.86914
404760, 0.79992694, 862.46155, 563.579, 502.56616, 563.579
404880, 0.7987532, 870.75256, 555.28796, 510.85718, 555.28796
405000, 0.79759115, 879.04266, 546.99786, 519.1473, 546.99786
405120, 0.7964334, 887.33167, 538.70886, 527.4363, 538.70886
405240, 0.79527414, 895.62054, 530.42, 535.72516, 530.42
405360, 0.7941177, 903.90924, 522.1313, 544.01385, 522.1313
405480, 0.79295695, 912.1991, 513.84143, 552.3037, 513.84143
405600, 0.7918068, 920.488, 505.55252, 560.5926, 505.55252
405720, 0.7906512, 928.77734, 497.26312, 568.88196, 497.26312
405840, 0.78949726, 937.06696, 488.97354, 577.1716, 488.97354
405960, 0.78834677, 945.35596, 480.68454, 585.4606, 480.68454
406080, 0.78719044, 953.64557, 472.39493, 593.7502, 472.39493
406200, 0.7860355, 961.93524, 464.1053, 602.03986, 464.1053
406320, 0.7848818, 970.2243, 455.81622, 610.3289, 455.81622
406440, 0.783725, 978.513, 447.52753, 618.6176, 447.52753
406560, 0.7825587, 986.80286, 439.23764, 626.9075, 439.23764
406680, 0.781399, 995.09174, 430.9488, 635.19635, 430.9488
406800, 0.78023165, 1003.3805, 422.66006, 643.4851, 422.66006
406920, 0.7790594, 1011.66925, 414.3713, 651.77386, 414.3713
407040, 0.7778791, 1019.9587, 406.08188, 660.0633, 406.08188
407160, 0.7766981, 1028.2477, 397.79285, 668.35236, 397.79285
407280, 0.7755047, 1036.5377, 389.50284, 676.6424, 389.50284
407400, 0.7743113, 1044.8271, 381.21338, 684.9319, 381.21338
407520, 0.7731048, 1053.1173, 372.92322, 693.22205, 372.92322
407640, 0.77189547, 1061.407, 364.6336, 701.51166, 364.6336
407760, 0.770674, 1069.6968, 356.34384, 709.8014, 356.34384
407880, 0.76944816, 1077.9855, 348.05515, 718.0901, 348.05515
408000, 0.7682059, 1086.2744, 339.76624, 726.37897, 339.76624
408120, 0.76694906, 1094.5641, 331.4765, 734.6687, 331.4765
408240, 0.7656857, 1102.8533, 323.18732, 742.9579, 323.18732
408360, 0.7644088, 1111.1418, 314.8987, 751.2465, 314.8987
408480, 0.7631148, 1119.4304, 306.61014, 759.5351, 306.61014
408600, 0.76180476, 1127.719, 298.32156, 767.82367, 298.32156
408720, 0.83295196, 1119.4303, 306.6103, 759.5349, 306.6103
408840, 0.83424336, 1111.1422, 314.8984, 751.24677, 314.8984
408960, 0.8355303, 1102.8524, 323.1882, 742.957, 323.1882
409080, 0.83679, 1094.564, 331.47665, 734.6685, 331.47665
409200, 0.83804786, 1086.2744, 339.76617, 726.37897, 339.76617
409320, 0.8392844, 1077.986, 348.05463, 718.0905, 348.05463
409440, 0.8405192, 1069.6965, 356.344, 709.80115, 356.344
409560, 0.84173006, 1061.4093, 364.6312, 701.5139, 364.6312
409680, 0.84295344, 1053.1195, 372.92105, 693.22406, 372.92105
409800, 0.84414977, 1044.8312, 381.20932, 684.9358, 381.20932
409920, 0.84534955, 1036.542, 389.4985, 676.6466, 389.4985
410040, 0.84653485, 1028.2537, 397.7869, 668.3582, 397.7869
410160, 0.8477199, 1019.9647, 406.0758, 660.0693, 406.0758
410280, 0.84889513, 1011.6762, 414.3643, 651.78076, 414.3643
410400, 0.85007286, 1003.3865, 422.654, 643.491, 422.654
410520, 0.85123295, 995.0985, 430.94196, 635.20306, 430.94196
410640, 0.8524045, 986.8089, 439.23157, 626.91345, 439.23157
410760, 0.8535563, 978.52136, 447.51913, 618.6259, 447.51913
410880, 0.8547205, 970.2325, 455.808, 610.33704, 455.808
411000, 0.8558712, 961.9448, 464.09567, 602.0494, 464.09567
411120, 0.8570323, 953.6557, 472.3848, 593.76025, 472.3848
411240, 0.8581812, 945.3676, 480.67285, 585.47217, 480.67285
411360, 0.85933936, 937.07837, 488.9621, 577.1829, 488.9621
411480, 0.86049265, 928.78906, 497.2514, 568.8936, 497.2514
411600, 0.8616483, 920.49927, 505.5412, 560.6038, 505.5412
411720, 0.8627955, 912.21106, 513.8294, 552.3156, 513.8294
411840, 0.863958, 903.9213, 522.11914, 544.0259, 522.11914
411960, 0.865108, 895.63324, 530.4072, 535.7378, 530.4072
412080, 0.8662709, 887.3444, 538.69604, 527.449, 538.69604
412200, 0.8674366, 879.05493, 546.98553, 519.1595, 546.98553
412320, 0.8686046, 870.76495, 555.2755, 510.86954, 555.2755
412440, 0.8697711, 862.4757, 563.56476, 502.5803, 563.56476
412560, 0.8709499, 854.18536, 571.8551, 494.28998, 571.8551
412680, 0.87212205, 845.8965, 580.144, 486.00113, 580.144
412800, 0.87330574, 837.60767, 588.4328, 477.7123, 588.4328
412920, 0.8744997, 829.3179, 596.7226, 469.42252, 596.7226
413040, 0.87569606, 821.028, 605.01245, 461.13266, 605.01245
413160, 0.87689817, 812.73834, 613.3021, 452.84296, 613.3021
413280, 0.8781064, 804.4491, 621.5914, 444.55368, 621.5914
413400, 0.87932056, 796.1607, 629.87976, 436.26526, 629.87976
413520, 0.8805524, 787.8711, 638.1694, 427.97565, 638.1694
413640, 0.88178945, 779.5812, 646.4593, 419.68573, 646.4593
413760, 0.88303286, 771.29175, 654.7487, 411.39627, 654.7487
413880, 0.8842897, 763.0021, 663.0384, 403.1066, 663.0384
414000, 0.88554955, 754.7139, 671.32654, 394.81845, 671.32654
414120, 0.8868309, 746.4251, 679.61536, 386.52963, 679.61536
414240, 0.8881218, 738.13635, 687.9041, 378.24084, 687.9041
414360, 0.88942665, 729.8474, 696.19305, 369.9519, 696.19305
414480, 0.8907473, 721.5579, 704.48254, 361.66245, 704.48254
414600, 0.89208126, 713.2683, 712.77216, 353.37283, 712.77216
414720, 0.8934274, 704.9793, 721.06116, 345.08386, 721.06116
